"x";"y";"z";"id";"BHD";"h";"crownLength";"crownArea";"crownVolume";"crownDiameter";"tile";"scanID";"f";"v"
142,8503026;-74,54384934;-84,412;1947;12,08637126;10,93;0;0;0;0;"tile_15_11";3;0,536008442829919;0,0672161347223509
80,90191994;-205,7301069;-83,731;1948;30,27300645;30,05;21,65;17,3;38,4;5,1;"tile_12_4";1;0,480580934517689;1,0394701015078
80,50869;-202,7052188;-83,025;1949;21,61085714;25,38;10,03;9,9;22,9;3,8;"tile_12_4";1;0,511887119080205;0,476540356343468
85,61290982;-196,2514488;-83,695;1950;48,79005848;34,27;18,87;35;81,6;7;"tile_13_4";2;0,432478865547633;2,77096826678837
146,8331541;-74,98560059;-83,869;1951;17,23729412;11,19;0;0;0;0;"tile_16_11";3;0,478756135455731;0,12501798784443
84,8548299;-12,92917067;-37,448;1952;25,70937143;31,62;25,52;21,8;47,8;5,6;"tile_13_14";2;0,503404895266286;0,826327295551503
91,92476927;-192,9082318;-86,513;1953;26;34,04;0;0;0;0;"tile_13_5";1;0,505958520164206;0,914410159029506
92,29848021;-184,8415813;-84,441;1954;27,85136575;27,9;14,25;16,7;36,1;5;"tile_13_5";2;0,486172607793227;0,82637574884299
112,828602;-222,719962;-104,63;1955;44,7728;34,75;15,85;13,1;21,1;4,7;"tile_14_3";2;0,443184502764216;2,4246986248948
93,09920449;-180,2164694;-83,988;1956;33,46938082;32,14;24,14;29;63,3;6,3;"tile_13_5";2;0,472562527009331;1,33625822089924
101,2584492;-205,601056;-94,289;1957;17,37305946;19,85;0;0;0;0;"tile_13_4";2;0,523838406988763;0,246490588432992
105,8234041;-225,8348416;-101,079;1958;38,82261847;33,65;30,7;37,8;90,7;7,8;"tile_14_3";2;0,457743289313033;1,82333548388519
82,63761629;-72,43247114;-51,375;1959;28,65257143;27,15;12,45;10;18,5;4,2;"tile_12_11";2;0,48080916318815;0,841704519007129
91,2228457;-129,0860629;-70,557;1960;21,41781818;8,29;0;0;0;0;"tile_13_8";2;0,391070086181807;0,116801780701778
152,3925803;-21,70998197;-74,626;1961;10,26575107;27,72;0;0;0;0;"tile_16_13";3;0,559334067975639;0,128332258535953
145,1905645;-58,98441177;-80,803;1962;10,37115789;10,67;8,97;19,2;20;5,9;"tile_16_11";2;0,552118436059793;0,0497669518743357
89,76980036;-155,4562904;-76,153;1963;44,39583942;32,01;21,86;23,7;59,5;5,9;"tile_13_7";2;0,438775124968824;2,17421304865972
84,08416559;-154,4812425;-72,887;1964;25,97063354;10,45;0;0;0;0;"tile_13_7";1;0,391203098847101;0,216557658191804
155,0296619;-6,289480854;-70,12;1965;5,197295374;9,01;0;0;0;0;"tile_16_14";3;0,577023245901474;0,0110296766505329
152,6465526;-16,90953943;-73,176;1966;4,595028571;2,24;0;0;0;0;"tile_16_13";3;0,846346713816462;0,00314385598979119
106,5846302;-241,5675175;-105,443;1967;35,85527018;21,97;13,22;13,1;20,9;4,4;"tile_14_2";2;0,435022408081731;0,965022779786831
107,5338995;-202,4479484;-97,184;1968;26,38108772;31,53;22,33;27;60,2;6,1;"tile_14_4";2;0,500158984544467;0,862000112920874
115,6234251;-208,3966494;-103,595;1969;37,82045714;33,1;31,45;32,7;73,1;19,3;"tile_14_4";2;0,459799952844709;1,70978044366319
96,58984585;-74,32624602;-54,482;1970;26;32,81;27,71;29,9;60;6,5;"tile_13_11";2;0,504049239430932;0,87804297275719
146,5713232;-35,96526705;-75,954;1971;39,94849524;27,21;0;0;0;0;"tile_16_12";3;0,439521873611004;1,49899355953271
104,5884669;-222,6666943;-99,457;1972;33,45166667;33,87;20,17;19,8;30,2;5,3;"tile_14_3";2;0,475766427784668;1,41623196444754
120,7963129;-209,0105024;-106,535;1973;38,37404762;20,81;0;0;0;0;"tile_14_4";2;0,420891815073836;1,01299584063842
117,7146803;-218,3309989;-105,672;1974;40,04834286;32,71;21,16;26,3;50,2;6;"tile_14_3";2;0,45228766505654;1,86360672879003
112,427874;-207,9864477;-100,583;1975;31,5146383;32,6;14,85;19,5;30,4;5,3;"tile_14_4";2;0,480659148047445;1,22227617880526
116,9790745;-241,713478;-110,298;1976;63,0492;32,61;0;0;0;0;"tile_14_2";2;0,400397751027369;4,07653776910159
113,501118;-196,1583834;-99,019;1977;38,43925714;30,51;17,81;25,3;40,3;6,2;"tile_14_4";2;0,452532381687978;1,60225532089687
104,559733;-199,7257367;-94,69;1978;39,70431776;32,13;20,83;25,5;57;6,1;"tile_14_4";2;0,452140416181466;1,79866139124461
80,02760812;-80,02367761;-51,705;1979;41,51131338;27,13;21,68;17;36,9;5,1;"tile_12_10";2;0,434615557095153;1,59579790852552
119,1537708;-222,6088845;-108,382;1980;39,26435269;30,31;23,66;21,5;53,5;5,9;"tile_14_3";2;0,449532988607895;1,64981128336736
113,9714984;-202,7722987;-100,659;1981;33,94284112;29,16;18,21;26;57,6;6;"tile_14_4";2;0,464551290815405;1,22576567234406
113,3199036;-191,086005;-97,938;1982;28,35822444;26,48;17,93;22,7;37,7;5,8;"tile_14_5";2;0,480411247559505;0,803487453519574
114,1428282;-234,04025;-107,772;1983;43,4597;32,13;23,18;20,1;39,8;5,3;"tile_14_3";2;0,441515280582413;2,10435881705444
112,1678773;-217,345041;-102,509;1984;37,66235772;28,55;13,25;21,9;27,9;5,5;"tile_14_3";2;0,450327009320058;1,43231650831927
148,03642;-95,36291857;-88,396;1985;8,496285714;5,86;3,01;33,2;22,8;16,6;"tile_16_10";3;0,567465457015067;0,0188532030303268
80,51842093;-242,1637856;-95,945;1986;28,30518571;26,8;15,2;29,3;48,1;6,7;"tile_12_2";1;0,481470686610774;0,811944872899781
80,56789163;-234,3931918;-92,102;1987;29,69183738;27,05;17,3;17,7;43,1;5,1;"tile_12_3";1;0,47606182867322;0,891650500931273
107,133804;-191,8872947;-94,231;1988;25;30,72;16,42;28,6;52,6;6,9;"tile_14_5";2;0,505172186685672;0,761781710635007
114,7248707;-226,0617333;-106,646;1989;49,48826667;31,14;25,19;17,5;45;5;"tile_14_3";2;0,424267873384169;2,54128353411293
101,408222;-214,0099934;-96,235;1990;26,17634286;33,56;21,86;26,1;45,9;6,2;"tile_13_4";2;0,504433921695527;0,911032894694023
104,5951239;-224,8177104;-99,888;1991;37,55721008;29,29;18,69;15,1;25,9;4,7;"tile_14_3";2;0,452498486615415;1,46829402312692
82,22167655;-60,75546149;-48,371;1992;19,33993103;22,68;18,93;19,3;37,3;5,7;"tile_12_11";2;0,518765602370657;0,345632000690556
111,8690257;-233,0865703;-106,286;1993;27,7892;26,42;16,22;17,2;21,4;4,8;"tile_14_3";2;0,482830476414746;0,773694409141582
118,6095537;-238,1556895;-112,375;1994;13,60901654;14,26;0;0;0;0;"tile_14_2";2;0,534184253961929;0,110803626060684
118,2317448;-236,4549583;-111,093;1995;33,57198394;31,22;0;0;0;0;"tile_14_2";2;0,470379789041892;1,2999464024578
120,3207866;-232,2268916;-112,214;1996;38,38809746;29,26;0;0;0;0;"tile_14_3";2;0,449773279056533;1,52317930735337
118,2304066;-225,3185095;-108,166;1997;38,95148108;31,47;26,77;24,5;69;6,4;"tile_14_3";2;0,453040210124237;1,69891372914709
115,6292158;-252,6810348;-113,532;1998;22,89678803;20,1;17;37,2;71,1;7,3;"tile_14_2";2;0,488298205727877;0,404129165884838
115,8150474;-253,2923443;-114,225;1999;9,130057143;5,17;3,57;15,1;8,8;5,2;"tile_14_2";2;0,558717023538968;0,0189112101146437
112,3876556;-263,5721024;-116,634;2000;9,695034483;11,49;6,99;7;15,6;3,5;"tile_14_1";2;0,557428676732504;0,0472822280513082
109,9795699;-218,7720574;-102,086;2001;35,10445946;30,9;11,9;21,3;29,8;5,7;"tile_14_3";2;0,464315801069296;1,3886295551353
112,0909875;-262,4207601;-116,122;2002;7,061642458;19,28;15,63;31;60,8;6,5;"tile_14_1";2;0,559750368901594;0,0422671289640257
110,4404074;-265,7358177;-116,396;2003;12,80714286;11,67;0;0;0;0;"tile_14_1";2;0,531339786634377;0,07987991285379
109,022101;-267,3632999;-116,196;2004;16,60006452;8,92;0;0;0;0;"tile_14_1";2;0,460256397231855;0,0888534144322104
118,3949185;-184,715317;-99,021;2005;35,7037;30,51;11,51;22,4;35,5;5,9;"tile_14_5";2;0,461431374765847;1,40950187908767
113,0376922;-261,3510407;-115,782;2006;8,07753271;7,38;0;0;0;0;"tile_14_1";2;0,569829314324108;0,0215500598811514
132,1215401;-179,0875345;-101,252;2007;46,31533014;26,68;22,28;40,4;87,3;7,3;"tile_15_5";2;0,420062876865866;1,88816323530621
120,6049067;-186,5232835;-100,827;2008;39,31670683;31,14;0;0;0;0;"tile_14_5";2;0,451221824633434;1,70589719571453
91,82102641;70,50740189;-24,597;2009;24,23852632;17,33;0;0;0;0;"tile_13_18";3;0,467249886549223;0,373637168175782
85,21793029;76,56806029;-18,172;2010;16,67698551;24,13;17,83;13,3;37,1;4,3;"tile_13_18";3;0,538774870856603;0,28398123109998
106,190207;49,27464762;-37,481;2011;4,560228571;11,19;0;0;0;0;"tile_14_17";3;0,558123167942198;0,0102005418268509
87,40812943;76,98195319;-20,688;2012;21,0718156;24,19;18,19;10,3;27,9;3,8;"tile_13_18";3;0,512103971379303;0,432004039513571
100,2544118;64,61590683;-32,251;2013;49,12054658;31,2;26,65;20,8;40,1;5,5;"tile_13_18";3;0,425264851100029;2,51437671277405
114,0047299;40,54489325;-44,175;2014;13,90646753;13,62;0;0;0;0;"tile_14_16";3;0,528987910595458;0,109432516921856
102,0462961;61,19522552;-34,139;2015;10,08888643;18,55;0;0;0;0;"tile_13_17";3;0,558126452613046;0,0827661718353261
105,9405777;49,31812362;-37,465;2016;5,747961905;8,61;4,11;2,3;3,2;6,4;"tile_14_17";3;0,57933588337817;0,0129434849821706
99,25653838;72,07567712;-30,044;2017;28,58303491;26,51;0;0;0;0;"tile_13_18";3;0,479486599246406;0,815629194640979
101,2447234;64,24510879;-33,226;2018;10,56847361;19,53;0;0;0;0;"tile_13_18";3;0,556747710053337;0,0953839050547434
104,851585;49,86630468;-36,388;2019;6,005519757;6,63;0;0;0;0;"tile_14_17";3;0,593085762268494;0,0111383819995462
93,12332609;-171,6086009;-82,083;2020;24,67043478;1,35;0;0;0;0;"tile_13_6";2;-0,679476705073486;-0,0438482059305109
103,2060402;62,99857419;-35,248;2021;11,58432885;21,79;0;0;0;0;"tile_13_17";3;0,558752014203302;0,128324023590613
115,6641792;44,75020104;-45,546;2022;33,04097992;21,36;0;0;0;0;"tile_14_17";3;0,443250986769957;0,811795573449277
89,93492514;-171,3862282;-80,223;2023;34,61718095;33,11;15,96;17,9;18,8;5;"tile_13_6";2;0,470336726705479;1,46568738828723
135,6748897;21,64776974;-61,802;2024;26,89237022;20,53;0;0;0;0;"tile_15_15";3;0,467777255976235;0,545476563217906
116,7582712;-244,1163757;-110,868;2025;39,84857906;26,92;0;0;0;0;"tile_14_2";2;0,438991916426697;1,47382914213028
114,54068;-210,694328;-103,166;2026;47,1808;36,54;17,44;24,6;58,2;6,1;"tile_14_4";2;0,440325910359814;2,81295812500471
137,4588326;-159,9962929;-97,84;2027;44,88517583;33,33;31,53;73,5;169,7;10,2;"tile_15_6";2;0,440210244963896;2,32162035189698
128,3382072;-173,0672055;-98,49;2028;41,71902453;25,86;18,76;21,9;38;5,6;"tile_15_6";3;0,430129328794952;1,52049763425702
118,3641654;-170,7194282;-95,612;2029;31,73676847;31,86;13,81;18,2;36,6;5,4;"tile_14_6";2;0,478439403977222;1,2058353200257
121,3719505;-220,3021705;-109,942;2030;44,81251163;31,92;0;0;0;0;"tile_14_3";2;0,437494662003305;2,20254146880434
132,0897906;21,51839529;-58,862;2031;7,913137255;14,42;0;0;0;0;"tile_15_15";3;0,564068190977442;0,040002225047568
104,9730901;-213,6952921;-97,543;2032;26,90530263;28,32;14,22;25;43,1;6;"tile_14_4";2;0,491429340323919;0,791261390909506
113,1082361;-226,7812238;-106,283;2033;47,32705579;34,9;30,35;32,9;70,2;7;"tile_14_3";2;0,437116174008874;2,68368266264156
132,2481579;28,42188381;-59,499;2034;8,086095238;15,9;14,1;32,7;68;7,9;"tile_15_16";3;0,563292198087676;0,0459937103668334
146,9158023;21,2661149;-64,859;2035;12,41791341;3,41;0;0;0;0;"tile_16_15";3;0,422511512334614;0,017449382453811
132,7012216;27,9003806;-59,911;2036;10,14506699;12,52;0;0;0;0;"tile_15_16";3;0,555219565444895;0,0561912651458646
101,8461354;-46,58645743;-51,162;2037;35;28,75;21,8;16,8;33,4;4,9;"tile_13_12";2;0,459803634827574;1,27185095146035
132,410716;28,52455292;-59,764;2038;13,978125;10,89;0;0;0;0;"tile_15_16";3;0,513628670777658;0,0858350884303847
92,23760507;-167,1346541;-80,471;2039;38,30154667;32,32;19,57;29;48,4;6,4;"tile_13_6";2;0,456786556980816;1,70101119269006
141,3943518;-141,4938941;-95,414;2040;36,62071439;32,73;0;0;0;0;"tile_15_7";3;0,462921255368159;1,59586677559262
135,6059421;-145,2457417;-94,3;2041;37,80594286;33,62;22,67;22,6;42,2;5,8;"tile_15_7";2;0,460814185192583;1,73913612850647
80,14664933;-9,551444;-35,421;2042;28,2584;25,88;24,58;22,8;40,6;6,1;"tile_12_14";2;0,479265154981544;0,777902459677715
137,3040045;-152,7270271;-96,546;2043;32,25843871;23,71;14,36;21,1;27;5,5;"tile_15_7";3;0,455488567307186;0,882644062295689
137,0831127;-152,8247859;-96,684;2044;28,90053333;7,94;0;0;0;0;"tile_15_7";3;0,315506097773868;0,164334919209087
127,1619128;18,99703127;-54,075;2045;10,09440734;8,49;4,44;6,3;6,6;3,3;"tile_15_15";3;0,551788554315332;0,0374914218346644
140,8368969;-145,0635626;-95,897;2046;40,8404;28,36;0;0;0;0;"tile_15_7";3;0,440001219713041;1,63466951031642
119,0518039;-214,8151184;-106,602;2047;44,8634422;36,74;29,44;35,1;92,9;7,8;"tile_14_4";2;0,446367400028846;2,59242790003877
147,7864851;-8,510186231;-70,101;2048;10,63304325;7,71;0;0;0;0;"tile_16_14";3;0,544184912065137;0,0372568314143415
134,7969028;-171,4186873;-99,321;2049;52,00404071;31,43;0;0;0;0;"tile_15_6";2;0,419263261230721;2,79895070484063
100,0784126;9,342224857;-36,363;2050;39,72005714;29,56;15,16;17,2;30,6;4,9;"tile_13_15";3;0,446385778877482;1,63502497350799
153,5865155;-25,56272456;-74,229;2051;5,295877647;2,31;0;0;0;0;"tile_16_13";3;0,765814632775809;0,00389673980030947
80,26912657;-247,2332966;-98,99;2052;39,5512;29,02;15,27;21,2;31,7;5,8;"tile_12_2";1;0,445572206479054;1,58863714128793
82,08148838;-240,9503415;-96,01;2053;29;28,21;15,36;14,2;17,8;4,6;"tile_12_2";1;0,481844327483833;0,897833310121076
86,13604526;-5,783137544;-35,993;2054;21,14130994;22,91;13,11;18,3;35;5,2;"tile_13_14";2;0,508268573046018;0,408763410904325
83,092868;-247,6029509;-100,028;2055;43,68963934;30,93;22,58;28,6;82,1;6,4;"tile_12_2";1;0,438273997343752;2,03222797506091
83,21430467;-251,8655656;-102,425;2056;32,51610667;30,32;22,72;22,7;42,1;5,9;"tile_12_2";1;0,472397362177439;1,18938818874943
81,15514472;-260,3277404;-106,639;2057;15,05493987;24,82;23,32;48,9;48,7;8,4;"tile_12_1";2;0,549376765181453;0,242728066749625
81,16484085;-264,1185693;-108,623;2058;33,74368794;19,99;0;0;0;0;"tile_12_1";1;0,434075146643445;0,775983859986354
85,98324161;-21,98166385;-39,089;2059;26;24,3;18,4;16,8;43,2;4,8;"tile_13_13";2;0,485544732537858;0,626429350661733
84,27033961;-265,3363639;-109,625;2060;33,95590042;21,57;0;0;0;0;"tile_13_1";1;0,440508719619578;0,860448810387717
86,0866915;-270,2089671;-113,355;2061;38,90295279;22,42;0;0;0;0;"tile_13_1";1;0,426324480313203;1,13613749636173
84,10465059;-254,3686741;-104,128;2062;37,08911432;28,27;19,22;27,2;48;6,3;"tile_13_2";1;0,451485896229657;1,37896360240334
89,5051425;-259,1127079;-108,077;2063;43,86437423;25,62;0;0;0;0;"tile_13_1";1;0,423219859210153;1,63854706847635
101,5185548;2,593344852;-39,15;2064;33,74184918;31,24;20,89;25,1;47,9;6,1;"tile_13_14";2;0,469809477865444;1,31238252900418
98,05302085;-260,154888;-110,932;2065;33,93638413;20,09;18,44;54;57;8,8;"tile_13_1";2;0,433795459917665;0,788289886193744
89,96996705;-255,9869233;-106,34;2066;44,55364211;27,95;20,35;32,6;80,6;6,8;"tile_13_1";1;0,428439297365122;1,8669273405663
90,86132452;-246,5744778;-101,432;2067;12,1695736;25,32;20,82;23,5;47,5;6,3;"tile_13_2";1;0,560953075418234;0,165207910833507
104,3456043;-258,8285834;-111,779;2068;38,92596273;26,17;0;0;0;0;"tile_14_1";2;0,439637253522772;1,36919976236159
91,26436919;-252,3882098;-105,103;2069;19,89443174;6,67;2,42;6,7;3,1;3,2;"tile_13_2";1;0,367130811197163;0,0761201484045097
107,5781012;-258,724496;-113,422;2070;63,29521524;30,68;17,73;32,8;71,2;6,9;"tile_14_1";2;0,39538914973656;3,81690847313803
102,9328457;-264,9568786;-114,04;2071;33,0187451;23,44;20,44;26,8;68,1;6,3;"tile_13_1";2;0,451503789680367;0,906212431920732
92,99203225;-267,9989511;-113,104;2072;49,21416268;25,18;16,83;34;50,5;7,4;"tile_13_1";2;0,40782982339721;1,95346119918758
102,562412;-259,650388;-111,646;2073;39,5132;30,33;0;0;0;0;"tile_13_1";1;0,448822147253482;1,66924842926071
105,9455636;-263,5102632;-114,291;2074;37,16594286;25,48;14,38;15,1;39,8;4,9;"tile_14_1";2;0,443251842014336;1,22526538330784
105,6981268;-263,6764712;-114,325;2075;3,857094737;8,34;0;0;0;0;"tile_14_1";2;0,582665498695652;0,00567800599965538
96,75122344;-252,9148452;-106,747;2076;11,80943641;13,14;0;0;0;0;"tile_13_2";2;0,54560046227275;0,0785268759441517
107,0841318;-252,0153417;-109,787;2077;39,41336812;32,11;28,36;24;26,8;6,1;"tile_14_2";2;0,452970146004137;1,77454438347063
103,5163316;-250,3010759;-107,598;2078;15,89745038;24,74;23,64;30,6;34,4;6,5;"tile_13_2";2;0,544522611318283;0,267399414163106
110,6184591;-254,7830574;-112,471;2079;42,26695652;29,26;15,56;26,5;46,3;6,3;"tile_14_2";2;0,438202124352384;1,79903923937175
87,7876819;-61,88406914;-50,258;2080;34,1311619;32,23;27,88;27,8;48,6;6,8;"tile_13_11";2;0,470381111544879;1,38708222576792
90,02606843;-270,2828581;-114,119;2081;13,83981132;21,35;0;0;0;0;"tile_13_1";1;0,550288315637703;0,176741440748293
104,8891169;-253,8773409;-109,656;2082;34,29988571;26,82;23,67;36,8;50,7;7;"tile_14_2";2;0,45729153587008;1,13325374715353
111,6690107;-247,5218067;-110,848;2083;23,34213333;23,05;21,45;33;41;6,8;"tile_14_2";2;0,49588557142817;0,489128956547524
99,47776019;-269,8753797;-115,75;2084;28,58637599;15,62;0;0;0;0;"tile_13_1";1;0,431290842608909;0,432373781548385
86,12247757;-254,1370515;-104,522;2085;38,3497027;29,4;22,25;32,5;69,2;6,9;"tile_13_2";1;0,450233565848532;1,52897042255053
87,40553486;-28,33058622;-39,715;2086;27,96237838;27,47;23,72;33,5;75,3;7;"tile_13_13";2;0,484659788195198;0,817586563170663
96,2777056;-252,5551019;-106,488;2087;8,424053333;10,29;7,59;11,2;8,2;4,4;"tile_13_2";2;0,564663390437867;0,032384493056056
105,5375547;-238,594796;-103,9;2088;44,31677019;31,5;19,75;34,9;40,2;7,6;"tile_14_2";2;0,437878584709206;2,12760177404293
100,7408489;-247,9101671;-105,452;2089;40,19765714;23,53;0;0;0;0;"tile_13_2";1;0,426589931762238;1,27386643020902
81,18340616;-94,44854992;-56,18;2090;47,79031043;32,29;28,44;34,8;90,2;6,9;"tile_12_10";2;0,430844761573334;2,49550501204412
108,6331229;-250,7302126;-110,032;2091;31,7016;25,1;15,95;32,8;57,8;6,8;"tile_14_2";2;0,462264734495866;0,915833930668751
103,9637836;-267,1432219;-115,056;2092;25,67850382;17,5;14,35;13,1;35,4;4,5;"tile_14_1";2;0,459657901725918;0,416583525916079
100,5459008;-251,9350327;-107,694;2093;18,17432432;18,36;16,76;23,3;19,1;6;"tile_13_2";2;0,51306827721443;0,244373590028897
